-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
-1.90734863459E-07	4.76837156427E-08	0
